"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"176","crg:105340370","crg03060","Protein export","105346081/105340191/105336377/105340370/105333774/105341192/105345940/105347779",8,"105340370","78 kDa glucose-regulated protein precursor"
"177","crg:105340512","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105340512","glyceraldehyde-3-phosphate dehydrogenase"
"178","crg:105340656","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105340656","protein OS-9 isoform X1"
"179","crg:105340745","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105340745","WW domain-binding protein 11"
"180","crg:105340884","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105340884","rRNA 2'-O-methyltransferase fibrillarin isoform X1"
"181","crg:105341026","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105341026","26S proteasome non-ATPase regulatory subunit 13"
"182","crg:105341091","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105341091","GTP-binding protein SAR1 isoform X1"
"183","crg:105341095","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105341095","protein disulfide-isomerase"
"184","crg:105341101","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105341101","40S ribosomal protein S9"
"185","crg:105341192","crg03060","Protein export","105346081/105340191/105336377/105340370/105333774/105341192/105345940/105347779",8,"105341192","probable signal peptidase complex subunit 2 isoform X2"
"186","crg:105341248","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105341248","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
"187","crg:105341248","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105341248","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
"188","crg:105341248","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105337089/105343391/105322330/105343888/105326107/105341248/105328773/105338659/105345932",11,"105341248","succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
"189","crg:105341348","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105341348","proteasome subunit alpha type-3"
"190","crg:105341417","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105341417","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13"
"191","crg:105341528","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105341528","heterogeneous nuclear ribonucleoprotein C-like 3"
"192","crg:105341635","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105341635","lysine--tRNA ligase isoform X2"
"193","crg:105342117","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105342117","cleavage and polyadenylation specificity factor subunit 1 isoform X1"
"194","crg:105342304","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105342304","cytosol aminopeptidase"
"195","crg:105342515","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105342515","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1"
"196","crg:105342980","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105342980","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial"
"197","crg:105343163","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105343163","pre-mRNA-processing factor 19"
"198","crg:105343349","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105343349","ATP synthase subunit delta, mitochondrial"
"199","crg:105343358","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105343358","phenylalanine--tRNA ligase beta subunit"
"200","crg:105343391","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105337089/105343391/105322330/105343888/105326107/105341248/105328773/105338659/105345932",11,"105343391","isocitrate dehydrogenase [NADP], mitochondrial-like"
"201","crg:105343391","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105343391","isocitrate dehydrogenase [NADP], mitochondrial-like"
"202","crg:105343391","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105343391","isocitrate dehydrogenase [NADP], mitochondrial-like"
"203","crg:105343416","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105343416","U4/U6 small nuclear ribonucleoprotein Prp4"
"204","crg:105343450","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105343450","RNA-binding protein NOB1"
"205","crg:105343888","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105343888","malate dehydrogenase, cytoplasmic"
"206","crg:105343888","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105337089/105343391/105322330/105343888/105326107/105341248/105328773/105338659/105345932",11,"105343888","malate dehydrogenase, cytoplasmic"
"207","crg:105343939","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105343939","microsomal glutathione S-transferase 3"
"208","crg:105343940","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105343940","microsomal glutathione S-transferase 3"
"209","crg:105344405","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105344405","translocon-associated protein subunit delta"
"210","crg:105344580","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105344580","glutathione reductase, mitochondrial isoform X1"
"211","crg:105344651","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105344651","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial"
"212","crg:105344975","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105344975","LOW QUALITY PROTEIN: ribonuclease P protein subunit p29"
"213","crg:105345062","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105345062","nucleolar protein 56"
"214","crg:105345316","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105345316","50S ribosomal protein L20"
"215","crg:105345478","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105345478","H/ACA ribonucleoprotein complex subunit 1"
"216","crg:105345480","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105345480","probable ATP-dependent RNA helicase DDX46"
"217","crg:105345701","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105345701","translocon-associated protein subunit gamma"
"218","crg:105345750","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105345750","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial"
"219","crg:105345808","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105345808","cytochrome b-c1 complex subunit Rieske, mitochondrial-like"
"220","crg:105345880","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105345880","glutathione peroxidase 2-like"
"221","crg:105345932","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105345932","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"
"222","crg:105345932","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105337089/105343391/105322330/105343888/105326107/105341248/105328773/105338659/105345932",11,"105345932","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"
"223","crg:105345940","crg03060","Protein export","105346081/105340191/105336377/105340370/105333774/105341192/105345940/105347779",8,"105345940","signal recognition particle 54 kDa protein"
"224","crg:105345989","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105345989","heat shock protein 83-like"
"225","crg:105346081","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105346081","protein transport protein Sec61 subunit beta isoform X1"
"226","crg:105346081","crg03060","Protein export","105346081/105340191/105336377/105340370/105333774/105341192/105345940/105347779",8,"105346081","protein transport protein Sec61 subunit beta isoform X1"
"227","crg:105346116","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105346116","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial"
"228","crg:105346120","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105346120","dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit"
"229","crg:105346162","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105346162","small nuclear ribonucleoprotein Sm D2"
"230","crg:105346293","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105346293","26S proteasome non-ATPase regulatory subunit 8"
"231","crg:105346349","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105346349","protein disulfide-isomerase A3"
"232","crg:105346569","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105346569","glutathione S-transferase 1"
"233","crg:105346718","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105346718","proteasome subunit beta type-2"
"234","crg:105347083","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105347083","small nuclear ribonucleoprotein E"
"235","crg:105347084","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105347084","histone deacetylase complex subunit SAP18"
"236","crg:105347185","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105347185","splicing factor 3A subunit 1"
"237","crg:105347208","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105347208","39S ribosomal protein L3, mitochondrial-like"
"238","crg:105347217","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105347217","cytochrome c oxidase subunit 4 isoform 1, mitochondrial"
"239","crg:105347334","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105347334","large subunit GTPase 1 homolog"
"240","crg:105347537","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105347537","U3 small nucleolar ribonucleoprotein protein MPP10"
"241","crg:105347662","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105347662","triosephosphate isomerase"
"242","crg:105347779","crg03060","Protein export","105346081/105340191/105336377/105340370/105333774/105341192/105345940/105347779",8,"105347779","signal recognition particle subunit SRP68"
"243","crg:105347858","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105347858","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial"
"244","crg:105348015","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105348015","eukaryotic translation initiation factor 6"
"245","crg:105348466","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105348466","proteasome maturation protein"
"246","crg:105348485","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105348485","U6 snRNA-associated Sm-like protein LSm4"
"247","crg:105348611","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105348611","histidine--tRNA ligase, cytoplasmic isoform X1"
"248","crg:105348739","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105348739","ATPase family protein 2 homolog isoform X1"
"249","crg:105348744","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105348744","ribonucleoside-diphosphate reductase large subunit"
"250","crg:105348755","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105348755","RNA-binding protein 8A"
"251","crg:105348755","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105348755","RNA-binding protein 8A"
"252","crg:105348805","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105348805","NHP2-like protein 1"
"253","crg:105348805","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105348805","NHP2-like protein 1"
"254","crg:109618245","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"109618245","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6"
